u_id,numSentence,numWords,totSentiment,avgSentiment
274026440.19260.19260,1,41,1.0,1.0
274128220.19351.19351,11,199,22.0,2.0
274368886.19792.19792,3,16,5.0,1.6666666666666667
195996613.1445.1445,2,3,4.0,2.0
195996613.1455.1445,1,12,1.0,1.0
196131902.1488.1488,1,7,2.0,2.0
196132068.1512.1512,1,3,2.0,2.0
196157520.1522.1522,2,14,4.0,2.0
196219224.1556.1556,1,1,2.0,2.0
195667280.1692.1692,1,5,1.0,1.0
195667280.1706.1692,3,35,6.0,2.0
195668355.1815.1815,3,26,5.0,1.6666666666666667
195670961.1871.1871,4,30,7.0,1.75
39051761.108176.108176,1,2,2.0,2.0
39051761.108184.108176,1,24,1.0,1.0
39137132.110874.110874,4,72,6.0,1.5
39188208.113191.113191,4,37,5.0,1.25
38647544.72844.72844,1,2,2.0,2.0
38647544.72852.72844,6,103,9.0,1.5
38649323.73506.73506,10,145,20.0,2.0
38650623.73833.73833,7,109,14.0,2.0
38652036.74078.74078,8,65,14.0,1.75
407640062.17456.17456,1,9,1.0,1.0
407640062.17480.17456,2,28,2.0,1.0
407642746.17543.17543,2,15,5.0,2.5
407644373.17583.17583,1,11,1.0,1.0
408188084.17839.17839,1,5,2.0,2.0
408188084.17851.17839,2,28,4.0,2.0
408188411.17917.17917,2,18,3.0,1.5
408191172.17962.17962,4,64,7.0,1.75
408198166.18123.18123,3,30,4.0,1.3333333333333333
408198806.18191.18191,1,2,2.0,2.0
344661920.28747.28747,1,5,3.0,3.0
344661920.28759.28747,3,38,6.0,2.0
344670992.28871.28871,2,34,3.0,1.5
344706495.28957.28957,3,57,5.0,1.6666666666666667
344757955.29082.29082,2,50,2.0,1.0
345200956.29288.29196,4,102,5.0,1.25
345357531.29480.29480,3,45,7.0,2.3333333333333335
342168220.12477.12477,1,5,2.0,2.0
342168220.12491.12477,2,22,3.0,1.5
342176330.12555.12555,8,77,13.0,1.625
342443641.13851.13851,6,98,8.0,1.3333333333333333
438876756.63164.63164,1,5,2.0,2.0
438876756.63176.63164,3,30,6.0,2.0
438878598.63242.63242,8,168,15.0,1.875
438993331.63670.63670,1,29,2.0,2.0
439040928.63746.63746,7,102,10.0,1.4285714285714286
439500359.22353.22353,1,3,2.0,2.0
439500359.22363.22353,4,48,7.0,1.75
439505032.22480.22480,2,23,4.0,2.0
439596297.22550.22550,3,44,5.0,1.6666666666666667
439620344.22647.22647,3,35,4.0,1.3333333333333333
191077294.9889.9889,1,3,2.0,2.0
191077294.9897.9889,6,110,8.0,1.3333333333333333
191168485.10139.10139,3,25,5.0,1.6666666666666667
191236992.10194.10194,2,13,4.0,2.0
188051991.7650.7650,1,5,2.0,2.0
188051991.7664.7650,8,63,15.0,1.875
188137521.7825.7825,9,250,12.0,1.3333333333333333
188224820.8398.8398,12,135,18.0,1.5
188257007.8763.8763,14,310,17.0,1.2142857142857142
188274001.9456.9456,8,80,16.0,2.0
188891984.9683.9683,5,87,7.0,1.4
310191677.7373.7373,1,4,2.0,2.0
310191677.7383.7373,3,50,6.0,2.0
310220162.7534.7534,3,32,5.0,1.6666666666666667
310748613.10588.10588,4,38,7.0,1.75
311434531.10907.10907,1,7,2.0,2.0
311434531.10923.10907,1,32,2.0,2.0
311489313.11010.11010,2,17,3.0,1.5
311500162.11063.11063,6,105,8.0,1.3333333333333333
311626958.11070.11069,1,55,1.0,1.0
311634010.11414.11415,5,62,8.0,1.6
311636908.11574.11574,4,41,7.0,1.75
311817978.11738.11738,2,52,3.0,1.5
311854695.11844.11844,4,23,9.0,2.25
312156538.11953.11953,1,24,3.0,3.0
312214611.12059.12059,5,72,8.0,1.6
312215474.12211.12211,4,37,6.0,1.5
312216155.12300.12300,1,13,1.0,1.0
312217773.12328.12328,5,53,8.0,1.6
312220920.12454.12454,1,11,2.0,2.0
312750737.12648.12648,1,55,1.0,1.0
373143411.24663.24663,1,3,2.0,2.0
373143411.24671.24663,1,2,2.0,2.0
373146175.24676.24676,4,31,7.0,1.75
373174020.24758.24758,4,26,9.0,2.25
373117697.22244.22244,1,8,3.0,3.0
373117697.22262.22244,3,29,6.0,2.0
373118482.22327.22327,3,55,5.0,1.6666666666666667
373119242.22453.22453,4,71,6.0,1.5
373119435.22608.22608,2,8,5.0,2.5
373120496.22627.22627,12,306,18.0,1.5
373129283.23334.23334,5,114,6.0,1.2
373131790.23604.23604,8,158,14.0,1.75
373132692.23972.23972,6,88,10.0,1.6666666666666667
373133956.24185.24185,8,135,12.0,1.5
318128273.27403.27403,5,118,9.0,1.8
318128812.27674.27674,2,51,3.0,1.5
318129558.27783.27783,3,35,4.0,1.3333333333333333
318884405.42022.42022,1,7,2.0,2.0
318884405.42041.42022,6,104,9.0,1.5
318886144.42289.42289,5,123,8.0,1.6
318888428.42590.42590,6,111,9.0,1.5
318971119.42843.42843,3,31,5.0,1.6666666666666667
318973842.42885.42885,3,41,4.0,1.3333333333333333
318977751.43022.43022,7,87,12.0,1.7142857142857142
418228870.33502.33502,1,4,2.0,2.0
418228870.33516.33502,1,2,2.0,2.0
443279583.33516.0,1,2,2.0,2.0
446300620.33516.0,1,2,2.0,2.0
416209715.31737.31737,1,7,2.0,2.0
416209715.31755.31737,4,102,11.0,2.75
416215197.31991.31991,5,74,5.0,1.0
416245497.32181.32181,5,144,8.0,1.6
416248988.32572.32572,4,66,6.0,1.5
416254175.32730.32730,2,44,3.0,1.5
417411163.32894.32894,6,87,11.0,1.8333333333333333
417426912.33097.33097,2,25,4.0,2.0
124815362.13703.13703,1,1,2.0,2.0
124815362.13709.13703,2,12,7.0,3.5
124843639.13735.13735,2,15,4.0,2.0
125648515.13772.13772,2,28,3.0,1.5
125651456.13838.13838,2,23,3.0,1.5
125931698.13895.13895,1,12,2.0,2.0
125974232.13922.13922,2,9,3.0,1.5
159887256.18662.18662,1,3,2.0,2.0
159887256.18672.18662,1,17,2.0,2.0
159900438.18726.18726,1,2,2.0,2.0
159901215.18732.18732,3,34,6.0,2.0
160029907.18815.18815,4,74,8.0,2.0
160225460.18989.18989,1,7,1.0,1.0
293766413.23161.23161,1,5,2.0,2.0
293766413.23173.23161,3,36,5.0,1.6666666666666667
293768438.23258.23258,2,38,2.0,1.0
293771924.23339.23339,5,59,9.0,1.8
293772422.23471.23471,2,17,4.0,2.0
293774051.23521.23521,3,55,7.0,2.3333333333333335
293799077.23645.23645,2,11,4.0,2.0
293808414.23882.23882,1,25,2.0,2.0
294034026.26110.26110,1,3,1.0,1.0
294034026.26120.26110,3,85,3.0,1.0
294155374.26544.26544,4,63,7.0,1.75
294156515.26686.26686,3,98,7.0,2.3333333333333335
294157130.26909.26909,1,4,2.0,2.0
294166350.26920.26920,3,34,8.0,2.6666666666666665
294573255.26996.26996,3,66,5.0,1.6666666666666667
294579500.27143.27143,2,16,3.0,1.5
294580211.27183.27183,3,53,5.0,1.6666666666666667
294601638.27307.27307,8,108,11.0,1.375
62806273.61325.61325,1,4,2.0,2.0
62806273.61335.61325,6,33,10.0,1.6666666666666667
62810820.61421.61421,2,31,3.0,1.5
62812387.61494.61494,2,22,6.0,3.0
62813926.61582.61582,1,5,2.0,2.0
62813926.61596.61582,2,40,2.0,1.0
62814113.61687.61687,1,10,2.0,2.0
62816750.61847.61847,2,22,2.0,1.0
171002850.8201.8201,1,4,2.0,2.0
171002850.8211.8201,3,37,7.0,2.3333333333333335
171003189.8290.8290,2,24,3.0,1.5
171004478.8351.8351,3,17,5.0,1.6666666666666667
171304223.8504.8504,3,28,7.0,2.3333333333333335
171310717.8568.8568,1,3,1.0,1.0
170838027.6786.6786,2,3,4.0,2.0
170838027.6795.6786,1,9,3.0,3.0
170842246.6814.6814,2,31,5.0,2.5
170947821.6883.6883,3,22,6.0,2.0
170947965.6930.6930,3,21,6.0,2.0
170948229.6981.6981,2,18,4.0,2.0
170948393.7021.7021,2,27,2.0,1.0
170949354.7081.7081,8,41,15.0,1.875
255462083.6934.6934,1,4,2.0,2.0
255666998.6944.6944,3,28,7.0,2.3333333333333335
255686154.7031.7031,6,52,13.0,2.1666666666666665
255686715.7244.7244,5,50,8.0,1.6
257574731.7384.7397,2,23,3.0,1.5
104093979.937.937,1,6,2.0,2.0
104093979.953.937,3,24,6.0,2.0
104096409.1037.1037,3,16,7.0,2.3333333333333335
104096793.1104.1104,2,16,5.0,2.5
392929872.1644.1644,2,4,4.0,2.0
392929872.1660.1644,4,58,11.0,2.75
392930057.1807.1807,1,6,2.0,2.0
392933408.1823.1823,3,30,7.0,2.3333333333333335
390604951.276.276,1,1,2.0,2.0
390620349.530.530,7,88,14.0,2.0
390621174.715.715,2,48,4.0,2.0
390639327.824.824,5,35,9.0,1.8
390639742.903.903,2,8,3.0,1.5
390640222.924.924,1,13,1.0,1.0
228332457.5689.5689,1,4,2.0,2.0
228332457.5699.5689,4,39,5.0,1.25
228333992.5815.5815,1,24,3.0,3.0
228334871.5868.5868,4,56,8.0,2.0
228335087.6005.6005,4,73,8.0,2.0
228339307.6210.6210,2,15,4.0,2.0
229672769.6260.6260,2,12,4.0,2.0
238239921.7047.7047,1,8,2.0,2.0
238239921.7065.7047,9,213,12.0,1.3333333333333333
238242356.7557.7557,10,163,19.0,1.9
238248237.7953.7953,7,120,11.0,1.5714285714285714
239188814.8267.8267,6,101,9.0,1.5
189939114.6778.6778,1,5,2.0,2.0
189939114.6792.6778,2,26,4.0,2.0
189943864.6854.6854,5,30,7.0,1.4
190086872.6928.6928,3,33,7.0,2.3333333333333335
190093611.7006.7006,1,11,3.0,3.0
190130201.7030.7030,4,48,9.0,2.25
108309135.0.0,1,2,2.0,2.0
108309135.10.0,7,73,14.0,2.0
108746080.194.194,5,93,10.0,2.0
108815940.407.407,11,196,19.0,1.7272727272727273
108816839.854.854,2,48,5.0,2.5
109493777.961.961,3,18,6.0,2.0
111442198.1014.1014,7,75,16.0,2.2857142857142856
111531610.1213.1213,1,7,2.0,2.0
111542932.1231.1231,5,65,6.0,1.2
111674874.1395.1395,8,78,14.0,1.75
108176670.53894.53894,2,6,5.0,2.5
108176670.53911.53894,8,156,17.0,2.125
108189010.54742.54742,5,94,11.0,2.2
108191336.53034.53034,4,104,8.0,2.0
108254711.66560.66560,1,5,2.0,2.0
108254711.66572.66560,13,188,26.0,2.0
108265826.67024.67024,2,6,5.0,2.5
108283333.68337.68337,2,7,4.0,2.0
108527409.70964.70964,5,107,6.0,1.2
108932966.72068.72068,2,62,3.0,1.5
270629203.4318.4318,1,4,2.0,2.0
270629203.4328.4318,5,49,9.0,1.8
270629911.4459.4459,7,123,15.0,2.142857142857143
270633462.4743.4743,9,87,15.0,1.6666666666666667
270634144.4956.4956,3,53,3.0,1.0
270636722.5082.5082,4,47,5.0,1.25
270637173.5201.5201,3,34,7.0,2.3333333333333335
224461507.7014.7014,2,6,4.0,2.0
224461507.7029.7014,3,21,5.0,1.6666666666666667
224464316.7083.7083,5,67,9.0,1.8
224475628.7244.7244,7,51,13.0,1.8571428571428572
111452484.5860.5860,1,2,2.0,2.0
111452484.5870.5860,3,44,6.0,2.0
111452877.5984.5984,3,49,6.0,2.0
111453619.6091.6091,5,44,8.0,1.6
110757749.4492.4492,1,5,3.0,3.0
110757749.4504.4492,3,29,4.0,1.3333333333333333
110758136.4578.4590,2,18,3.0,1.5
110758419.4665.4653,4,65,8.0,2.0
110758700.4812.4824,3,37,4.0,1.3333333333333333
110875381.4905.4893,1,5,2.0,2.0
45840287.7863.7863,2,3,4.0,2.0
45840287.7872.7863,6,77,11.0,1.8333333333333333
45856837.8102.8102,3,20,5.0,1.6666666666666667
45997665.8178.8178,5,46,10.0,2.0
45998594.8313.8313,3,20,5.0,1.6666666666666667
45998964.8389.8389,2,24,5.0,2.5
46291076.8457.8457,6,59,10.0,1.6666666666666667
43716131.5240.5240,1,7,2.0,2.0
43716131.5256.5240,4,43,9.0,2.25
43717876.5372.5372,5,57,8.0,1.6
43720486.5514.5514,1,17,2.0,2.0
43724600.5561.5561,4,32,8.0,2.0
43726521.5640.5640,3,25,6.0,2.0
43728405.5720.5720,2,16,3.0,1.5
43821861.5765.5765,3,66,5.0,1.6666666666666667
43882382.5941.5941,6,60,9.0,1.5
43882551.6114.6114,5,47,10.0,2.0
43882943.6283.6283,4,52,7.0,1.75
44203777.6442.6442,6,63,10.0,1.6666666666666667
44641421.6617.6617,6,59,10.0,1.6666666666666667
44641671.6788.6788,1,5,2.0,2.0
124180029.7198.7198,1,2,2.0,2.0
124180029.7206.7198,1,11,3.0,3.0
124181079.7232.7232,4,15,6.0,1.5
124190019.7267.7267,2,33,3.0,1.5
124362758.7341.7341,1,23,1.0,1.0
123248299.5506.5506,1,8,2.0,2.0
123248299.5527.5506,1,16,3.0,3.0
123250051.5563.5563,2,21,2.0,1.0
123250353.5612.5612,3,28,6.0,2.0
123250889.5674.5674,1,7,2.0,2.0
123265296.5701.5701,5,58,8.0,1.6
140681796.722.722,1,2,2.0,2.0
140681796.733.722,16,269,27.0,1.6875
140684268.1330.1330,4,28,5.0,1.25
140686387.1391.1391,4,59,7.0,1.75
140703559.1525.1525,1,3,2.0,2.0
142361312.144.144,1,1,2.0,2.0
142361312.151.144,6,68,10.0,1.6666666666666667
142362038.312.312,11,96,17.0,1.5454545454545454
142363004.531.531,2,45,2.0,1.0
142363716.626.626,7,60,10.0,1.4285714285714286
142364849.758.758,1,13,1.0,1.0
142365106.787.787,4,50,6.0,1.5
142366166.903.903,5,45,8.0,1.6
142366702.1004.1004,1,3,2.0,2.0
142368145.1012.1012,2,10,5.0,2.5
142370161.1034.1034,2,24,2.0,1.0
142370904.1090.1090,3,28,4.0,1.3333333333333333
55319697.622.622,1,4,2.0,2.0
55319697.632.622,2,19,4.0,2.0
55320272.683.683,2,4,4.0,2.0
55320374.694.694,1,10,2.0,2.0
55327610.736.736,1,5,2.0,2.0
55327610.763.736,5,61,10.0,2.0
55330855.930.930,4,44,7.0,1.75
55338701.1032.1032,2,5,5.0,2.5
55367803.1054.1051,7,49,10.0,1.4285714285714286
417439774.1753.1753,1,5,2.0,2.0
417439774.1765.1753,3,26,5.0,1.6666666666666667
417440492.1820.1820,2,20,3.0,1.5
417685670.1884.1884,1,4,2.0,2.0
417686658.1893.1893,1,3,3.0,3.0
418323406.948.0,2,7,5.0,2.5
417116949.1754.1754,1,5,2.0,2.0
417116949.1767.1754,1,32,2.0,2.0
417118088.1843.1843,1,8,2.0,2.0
417119815.1864.1864,1,37,1.0,1.0
513870440.3898.3898,12,167,20.0,1.6666666666666667
513884366.3985.3985,7,207,11.0,1.5714285714285714
551477302.5413.5413,16,282,28.0,1.75
521109525.5453.5453,1,4,2.0,2.0
521169453.6365.6365,5,115,7.0,1.4
521171825.6632.6632,7,123,11.0,1.5714285714285714
521278464.7241.7241,19,253,31.0,1.631578947368421
521282866.7546.7546,8,108,15.0,1.875
521283827.6913.6913,10,147,14.0,1.4
659047971.2222.2222,1,6,2.0,2.0
659047971.2236.2222,4,65,6.0,1.5
662775866.2446.2446,9,89,18.0,2.0
663927834.2582.2582,3,44,6.0,2.0
425049340.78.78,1,4,2.0,2.0
425049340.88.78,2,39,3.0,1.5
425052402.172.172,4,41,9.0,2.25
425078913.259.259,4,18,6.0,1.5
425083472.312.312,2,15,2.0,1.0
664942534.669.663,2,19,4.0,2.0
664946240.714.714,2,14,2.0,1.0
664946903.749.749,2,7,4.0,2.0
664947222.777.777,2,24,3.0,1.5
664947662.835.835,3,32,5.0,1.6666666666666667
664948138.917.917,5,63,8.0,1.6
664949164.1080.1080,1,13,1.0,1.0
665023642.1382.1382,1,16,1.0,1.0
715975983.5023.4994,4,79,6.0,1.5
715976535.5276.5276,2,12,4.0,2.0
715977319.5379.5379,3,61,5.0,1.6666666666666667
715978209.5490.5490,1,38,1.0,1.0
715978573.5576.5576,3,45,5.0,1.6666666666666667
715978893.5672.5672,1,25,1.0,1.0
53009475.3394.3394,1,9,2.0,2.0
53009475.3419.3394,5,60,7.0,1.4
53010353.3716.3716,3,97,3.0,1.0
53018342.3841.3841,2,54,3.0,1.5
53030821.3978.3978,3,73,6.0,2.0
71938184.5473.5473,1,5,2.0,2.0
71938184.5487.5473,5,105,6.0,1.2
71946398.5721.5721,7,63,14.0,2.0
71947564.5865.5865,5,129,11.0,2.2
71952467.6157.6157,8,81,13.0,1.625
71952832.6327.6327,3,58,4.0,1.3333333333333333
71953156.6464.6464,4,25,8.0,2.0
187228168.1496.1496,1,5,2.0,2.0
187228168.1511.1496,10,168,16.0,1.6
187234549.497.1962,2,9,5.0,2.5
187249405.18.18,15,266,25.0,1.6666666666666667
187273388.750.750,1,5,2.0,2.0
187273388.764.750,3,33,8.0,2.6666666666666665
187688993.878.878,1,4,3.0,3.0
187735573.889.889,5,74,7.0,1.4
187835141.1090.1090,2,8,2.0,1.0
415517479.9657.9657,1,5,2.0,2.0
415517479.9669.9657,4,46,8.0,2.0
415678457.9780.9780,3,65,5.0,1.6666666666666667
415679982.10102.10102,8,148,17.0,2.125
415699878.10258.10258,10,117,18.0,1.8
415681512.10258.10258,1,4,2.0,2.0
415681512.10458.10258,8,84,16.0,2.0
415701766.10825.10825,3,55,7.0,2.3333333333333335
415702318.11207.11207,2,33,2.0,1.0
473786014.2964.2956,4,52,7.0,1.75
473839577.3080.3080,3,40,3.0,1.0
473907349.3184.3184,2,38,2.0,1.0
473909835.3267.3267,1,7,2.0,2.0
489884812.1927.1917,2,62,4.0,2.0
489885975.2065.2065,4,48,4.0,1.0
489887184.2171.2171,7,125,12.0,1.7142857142857142
43253452.24.24,1,7,2.0,2.0
43253452.50.24,6,70,10.0,1.6666666666666667
43254092.241.241,7,198,10.0,1.4285714285714286
43254482.713.713,5,88,7.0,1.4
43255557.912.912,4,61,7.0,1.75
43997024.4507.4507,2,5,4.0,2.0
43997024.4520.4507,2,18,3.0,1.5
43997758.4560.4560,5,99,13.0,2.6
44158708.4761.4761,10,150,17.0,1.7
186915493.0.0,1,3,2.0,2.0
191739865.220.220,14,184,27.0,1.9285714285714286
192529150.769.773,3,49,5.0,1.6666666666666667
192556382.443.443,7,153,14.0,2.0
192677875.876.876,6,121,8.0,1.3333333333333333
193455332.1161.1161,4,84,9.0,2.25
116402323.22148.22148,1,5,2.0,2.0
116402656.22160.22160,30,261,49.0,1.6333333333333333
116427384.22856.22856,7,117,11.0,1.5714285714285714
117701625.23128.23128,1,19,2.0,2.0
117761832.23485.23485,4,92,6.0,1.5
117762159.23445.23445,2,25,2.0,1.0
117788418.23770.23770,8,63,17.0,2.125
284801036.8011.8001,1,15,1.0,1.0
284814701.8048.8048,2,26,3.0,1.5
284815695.8110.8110,4,53,8.0,2.0
284817052.8230.8230,2,14,3.0,1.5
629107144.10890.10890,1,4,2.0,2.0
629107144.10905.10890,2,36,4.0,2.0
629107943.10995.10995,2,9,3.0,1.5
629115570.11018.11018,2,23,3.0,1.5
629118770.11092.11092,6,61,10.0,1.6666666666666667
111898199.3579.3589,1,5,2.0,2.0
111898199.3591.3589,5,100,6.0,1.2
111898841.3813.3813,4,50,7.0,1.75
111900679.3956.3956,6,80,11.0,1.8333333333333333
111900973.4134.4134,5,45,9.0,1.8
111356473.3090.3090,2,15,3.0,1.5
111356473.3127.3090,1,24,3.0,3.0
111357688.3617.3617,2,9,4.0,2.0
138654598.3324.3324,1,3,2.0,2.0
138659511.3365.3365,2,29,4.0,2.0
138717213.3391.3391,1,17,2.0,2.0
138767120.3430.3430,1,12,2.0,2.0
139472519.5811.5811,1,5,2.0,2.0
139472519.5828.5811,6,113,11.0,1.8333333333333333
139488569.6086.6086,2,7,5.0,2.5
139499811.6149.6149,4,25,6.0,1.5
188028913.217.217,1,5,2.0,2.0
188028913.231.217,6,71,14.0,2.3333333333333335
188031638.387.387,1,39,1.0,1.0
188032378.469.469,5,52,9.0,1.8
188040857.589.589,1,25,2.0,2.0
188042844.694.694,9,91,15.0,1.6666666666666667
188046024.853.853,2,58,5.0,2.5
188050038.981.981,1,2,2.0,2.0
188050038.989.981,2,53,3.0,1.5
188053062.1111.1111,1,51,1.0,1.0
188054225.1280.1280,14,127,21.0,1.5
188054611.1537.1537,1,18,1.0,1.0
188057485.1579.1579,8,103,12.0,1.5
188063589.1806.1806,2,18,2.0,1.0
140418397.27612.27334,4,115,5.0,1.25
140423606.27949.27949,4,67,6.0,1.5
140448496.29466.29466,5,108,9.0,1.8
140457684.31154.31130,10,235,13.0,1.3
140460771.31665.31665,7,135,13.0,1.8571428571428572
140468337.31966.31966,2,19,4.0,2.0
140475717.31665.31665,7,150,11.0,1.5714285714285714
140476880.32001.32001,2,34,5.0,2.5
585305964.8297.8297,1,4,2.0,2.0
585305964.8310.8297,4,67,7.0,1.75
585307152.8452.8452,4,64,8.0,2.0
585307602.8598.8598,2,9,4.0,2.0
587524038.1411.1411,2,6,3.0,1.5
587524038.1426.1411,2,37,3.0,1.5
587535395.1507.1507,2,12,2.0,1.0
588751938.1536.1536,5,51,9.0,1.8
121304812.2022.2022,9,151,19.0,2.111111111111111
121475312.2358.2358,5,87,9.0,1.8
121600275.2559.2559,2,27,5.0,2.5
121589754.2696.2688,2,12,4.0,2.0
121599663.2812.2812,5,65,9.0,1.8
121777733.2971.2971,3,33,3.0,1.0
349065593.5261.5261,50,802,96.0,1.92
350314649.5321.5321,4,50,6.0,1.5
356409780.5519.5519,9,65,17.0,1.8888888888888888
314963465.1251.1251,7,103,12.0,1.7142857142857142
314964149.1480.1480,2,37,3.0,1.5
314966292.1562.1562,2,44,3.0,1.5
314981817.1894.1894,7,105,9.0,1.2857142857142858
315131073.1967.1967,3,37,7.0,2.3333333333333335
315156991.2234.2234,5,68,8.0,1.6
243147704.30501.30501,1,4,2.0,2.0
246192406.31235.31235,6,100,9.0,1.5
246207119.31459.31459,1,18,2.0,2.0
246327731.31512.31512,4,79,9.0,2.25
249978914.32477.32477,1,4,2.0,2.0
249978914.32487.32477,5,82,7.0,1.4
249994277.32862.32857,6,119,7.0,1.1666666666666667
250049089.32934.32934,10,130,15.0,1.5
40385471.4719.4719,11,308,19.0,1.7272727272727273
40415697.5498.5498,13,312,24.0,1.8461538461538463
40419113.5523.5523,2,4,4.0,2.0
40664748.9130.9130,1,10,1.0,1.0
40682353.9954.9954,2,35,3.0,1.5
40684048.10045.10045,6,87,10.0,1.6666666666666667
40689649.10260.10260,8,99,13.0,1.625
456447215.3022.3006,4,85,6.0,1.5
456461839.3202.3202,4,57,6.0,1.5
456469527.3338.3338,5,62,10.0,2.0
456546339.3477.3477,1,7,2.0,2.0
456600653.3504.3504,2,47,2.0,1.0
456619246.3611.3611,13,225,26.0,2.0
161945107.12782.12765,9,190,16.0,1.7777777777777777
162052577.13235.13235,3,30,4.0,1.3333333333333333
162095677.13305.13305,6,79,9.0,1.5
162157206.13488.13488,4,46,6.0,1.5
162168233.13624.13624,5,64,7.0,1.4
162928534.19882.19882,2,9,4.0,2.0
162928534.19922.19882,3,37,5.0,1.6666666666666667
163055374.20003.20003,3,49,5.0,1.6666666666666667
163090926.20112.20112,2,10,4.0,2.0
163099304.20148.20148,3,51,4.0,1.3333333333333333
163760466.20416.20258,4,62,8.0,2.0
163815981.20418.20418,4,61,9.0,2.25
163860235.20553.20553,5,97,7.0,1.4
155205782.15822.15822,1,3,2.0,2.0
155205782.15831.15822,1,19,2.0,2.0
155238759.15892.15892,4,62,5.0,1.25
155250314.16034.16034,2,25,3.0,1.5
155250654.16089.16089,2,10,4.0,2.0
155250933.16114.16114,2,35,4.0,2.0
156126587.16382.16382,4,42,9.0,2.25
156907923.16460.16460,2,15,3.0,1.5
621681020.604.604,1,4,3.0,3.0
621681020.614.604,4,72,5.0,1.25
621683469.816.816,6,98,12.0,2.0
621684137.1072.1072,2,31,4.0,2.0
621685664.1143.1143,5,71,8.0,1.6
621686393.1317.1317,2,21,3.0,1.5
620817957.918.918,1,5,2.0,2.0
620817957.930.918,2,24,2.0,1.0
620819243.1112.1010,4,31,8.0,2.0
620825472.1000.1000,5,126,7.0,1.4
620829369.1278.1278,4,49,9.0,2.25
218312630.9589.9577,3,38,6.0,2.0
218355840.9670.9670,2,19,3.0,1.5
218363416.9766.9766,2,25,5.0,2.5
218366543.9824.9824,7,52,15.0,2.142857142857143
227664012.11665.11665,7,124,10.0,1.4285714285714286
227674373.11903.11903,1,3,3.0,3.0
227704127.11919.11919,2,10,4.0,2.0
288656877.39962.39962,5,78,10.0,2.0
288689601.41345.41334,29,412,47.0,1.6206896551724137
288758586.41544.41544,38,615,62.0,1.631578947368421
199347779.28791.28791,2,3,3.0,1.5
199348362.28800.28800,1,81,1.0,1.0
200196070.28969.28969,2,26,4.0,2.0
200231809.29030.29030,1,41,1.0,1.0
200252336.29123.29123,1,21,2.0,2.0
200298147.29170.29170,1,44,1.0,1.0
200391141.29261.29261,2,85,3.0,1.5
200611670.29464.29464,1,21,1.0,1.0
200698989.29506.29506,2,3,5.0,2.5
200859349.29522.29522,1,33,1.0,1.0
395158492.16343.16343,1,6,2.0,2.0
395158492.16360.16343,4,59,9.0,2.25
395159536.16483.16483,3,48,6.0,2.0
395160217.16591.16591,3,86,9.0,3.0
395160339.16783.16783,1,8,2.0,2.0
395166239.16803.16803,1,5,2.0,2.0
388451619.9829.9829,1,7,2.0,2.0
388451619.9845.9829,4,49,7.0,1.75
388452179.9952.9952,2,40,2.0,1.0
388459874.10053.10053,4,67,8.0,2.0
388462908.10207.10207,4,105,5.0,1.25
388463544.10450.10450,7,103,12.0,1.7142857142857142
470030038.137.137,1,4,2.0,2.0
470030038.147.137,5,56,7.0,1.4
470031551.265.265,4,97,6.0,1.5
470042938.780.780,7,122,9.0,1.2857142857142858
476994508.410.410,1,2,2.0,2.0
476994508.423.410,3,57,5.0,1.6666666666666667
477035987.1442.1442,9,158,17.0,1.8888888888888888
492499584.46326.46311,3,34,6.0,2.0
492927310.46400.46400,3,75,5.0,1.6666666666666667
492934155.46596.46596,6,119,10.0,1.6666666666666667
492922820.46410.46400,9,132,13.0,1.4444444444444444
492927701.46914.46914,2,30,2.0,1.0
492928306.46993.46993,4,27,7.0,1.75
514917940.2109.2099,5,108,8.0,1.6
514918647.2474.2474,5,81,8.0,1.6
514927470.2532.2532,11,243,25.0,2.272727272727273
514936344.3096.3096,5,83,9.0,1.8
497117785.20861.20861,1,3,2.0,2.0
497117785.20869.20861,2,21,2.0,1.0
497119099.20915.20915,1,12,1.0,1.0
497120686.20941.20941,5,73,7.0,1.4
497121601.21109.21109,5,72,10.0,2.0
497123411.21315.21315,3,26,4.0,1.3333333333333333
77923549.10263.10263,1,5,2.0,2.0
78062269.10445.10445,2,44,4.0,2.0
78072466.10542.10542,2,50,2.0,1.0
78074919.11022.11022,8,167,17.0,2.125
145872593.19153.19153,2,5,4.0,2.0
145872593.19167.19153,5,144,7.0,1.4
145916256.19494.19494,14,327,28.0,2.0
145919780.20422.20554,11,190,15.0,1.3636363636363635
346797919.9686.9686,1,4,2.0,2.0
346797919.9696.9686,9,151,15.0,1.6666666666666667
346798494.10148.10148,5,39,11.0,2.2
346799083.10244.10244,6,48,9.0,1.5
346800390.10353.10353,5,84,8.0,1.6
342462912.7085.7085,1,4,2.0,2.0
342462912.7095.7085,2,37,4.0,2.0
342464211.7173.7173,1,5,2.0,2.0
342465406.7185.7185,2,53,2.0,1.0
342465681.7310.7310,2,30,3.0,1.5
342465784.7379.7379,2,23,3.0,1.5
306833188.16528.16520,4,64,7.0,1.75
307372548.16687.16687,1,2,2.0,2.0
307373928.16694.16694,0,0,0.0,
308951641.17551.17539,3,97,4.0,1.3333333333333333
308955291.17759.17753,1,30,1.0,1.0
308958131.17649.17649,2,19,4.0,2.0
771543487.6863.6863,1,5,2.0,2.0
771543487.6880.6863,2,25,4.0,2.0
